station,date,q_daily_mean_m3s,n_samples
Lith,2010-02-02,322.8,1
Lith,2010-02-03,393.7,1
Lith,2010-02-04,579.2,1
Lith,2010-02-05,754.5,1
Lith,2010-02-06,815.4,1
Lith,2010-02-07,772.6,1
Lith,2010-02-08,753.9,1
Lith,2010-02-09,710.3,1
Lith,2010-02-10,641.3,1
Lith,2010-02-11,568.9,1
Lith,2010-02-12,523.2,1
Lith,2010-02-13,492.4,1
Lith,2010-02-14,465.1,1
Lith,2010-02-15,448.1,1
Lith,2010-02-16,387.7,1
Lith,2010-02-17,329.9,1
Lith,2010-02-18,322.8,1
Lith,2010-02-19,313.8,1
Lith,2010-02-20,347.2,1
Lith,2010-02-21,336.2,1
Lith,2010-02-22,361.2,1
Lith,2010-02-23,413.8,1
Lith,2010-02-24,610.6,1
Lith,2010-02-25,826.1,1
Lith,2010-02-26,926.6,1
Lith,2010-02-27,948.4,1
Lith,2010-02-28,945.7,1
Lith,2010-03-01,960.2,2
Lith,2010-03-02,1002.7,1
Lith,2010-03-03,1024.3,1
Lith,2010-03-04,934.0,1
Lith,2010-03-05,780.3,1
Lith,2010-03-06,666.9,1
Lith,2010-03-07,585.3,1
Lith,2010-03-08,541.6,1
Lith,2010-03-09,442.3,1
Lith,2010-03-10,412.4,1
Lith,2010-03-11,367.1,1
Lith,2010-03-12,355.5,1
Lith,2010-03-13,322.5,1
Lith,2010-03-14,306.1,1
Lith,2010-03-15,327.7,1
Lith,2010-03-16,329.5,1
Lith,2010-03-17,291.5,1
Lith,2010-03-18,284.4,1
Lith,2010-03-19,274.5,1
Lith,2010-03-20,254.2,1
Lith,2010-03-21,332.2,1
Lith,2010-03-22,415.0,1
Lith,2010-03-23,465.6,1
Lith,2010-03-24,398.5,1
Lith,2010-03-25,343.7,1
Lith,2010-03-26,351.9,1
Lith,2010-03-27,344.2,1
Lith,2010-03-28,351.2,1
Lith,2010-03-29,360.7,1
Lith,2010-03-30,425.2,1
Lith,2010-03-31,514.7,1
Lith,2010-04-01,494.5,2
Lith,2010-04-02,508.3,1
Lith,2010-04-03,454.2,1
Lith,2010-04-04,481.5,1
Lith,2010-04-05,545.4,1
Lith,2010-04-06,615.5,1
Lith,2010-04-07,554.9,1
Lith,2010-04-08,474.4,1
Lith,2010-04-09,446.2,1
Lith,2010-04-10,410.0,1
Lith,2010-04-11,347.2,1
Lith,2010-04-12,345.1,1
Lith,2010-04-13,277.5,1
Lith,2010-04-14,294.9,1
Lith,2010-04-15,243.1,1
Lith,2010-04-16,247.4,1
Lith,2010-04-17,256.1,1
Lith,2010-04-18,209.9,1
Lith,2010-04-19,232.1,1
Lith,2010-04-20,192.0,1
Lith,2010-04-21,178.7,1
Lith,2010-04-22,196.7,1
Lith,2010-04-23,182.6,1
Lith,2010-04-24,166.1,1
Lith,2010-04-25,167.2,1
Lith,2010-04-26,205.5,1
Lith,2010-04-27,135.3,1
Lith,2010-04-28,172.4,1
Lith,2010-04-29,131.8,1
Lith,2010-04-30,157.0,1
Lith,2010-05-01,133.0,2
Lith,2010-05-02,182.7,1
Lith,2010-05-03,179.0,1
Lith,2010-05-04,127.7,1
Lith,2010-05-05,139.3,1
Lith,2010-05-06,133.3,1
Lith,2010-05-07,147.3,1
Lith,2010-05-08,149.0,1
Lith,2010-05-09,156.4,1
Lith,2010-05-10,157.2,1
Lith,2010-05-11,116.0,1
Lith,2010-05-12,199.5,1
Lith,2010-05-13,191.7,1
Lith,2010-05-14,172.7,1
Lith,2010-05-15,164.8,1
Lith,2010-05-16,152.5,1
Lith,2010-05-17,156.9,1
Lith,2010-05-18,119.4,1
Lith,2010-05-19,121.9,1
Lith,2010-05-20,114.2,1
Lith,2010-05-21,106.7,1
Lith,2010-05-22,108.6,1
Lith,2010-05-23,100.4,1
Lith,2010-05-24,112.6,1
Lith,2010-05-25,106.3,1
Lith,2010-05-26,92.3,1
Lith,2010-05-27,186.5,1
Lith,2010-05-28,104.0,1
Lith,2010-05-29,101.9,1
Lith,2010-05-30,142.2,1
Lith,2010-05-31,155.6,1
Lith,2010-06-01,104.5,2
Lith,2010-06-02,128.4,1
Lith,2010-06-03,90.5,1
Lith,2010-06-04,96.0,1
Lith,2010-06-05,91.4,1
Lith,2010-06-06,75.7,1
Lith,2010-06-07,109.7,1
Lith,2010-06-08,84.7,1
Lith,2010-06-09,69.8,1
Lith,2010-06-10,97.1,1
Lith,2010-06-11,110.6,1
Lith,2010-06-12,78.4,1
Lith,2010-06-13,105.5,1
Lith,2010-06-14,103.5,1
Lith,2010-06-15,57.2,1
Lith,2010-06-16,59.6,1
Lith,2010-06-17,73.8,1
Lith,2010-06-18,46.3,1
Lith,2010-06-19,97.9,1
Lith,2010-06-20,52.0,1
Lith,2010-06-21,89.2,1
Lith,2010-06-22,68.2,1
Lith,2010-06-23,52.9,1
Lith,2010-06-24,61.7,1
Lith,2010-06-25,41.2,1
Lith,2010-06-26,60.2,1
Lith,2010-06-27,44.1,1
Lith,2010-06-28,61.2,1
Lith,2010-06-29,49.0,1
Lith,2010-06-30,51.6,1
Lith,2010-07-01,49.8,2
Lith,2010-07-02,40.7,1
Lith,2010-07-03,51.2,1
Lith,2010-07-04,38.0,1
Lith,2010-07-05,38.3,1
Lith,2010-07-06,34.0,1
Lith,2010-07-07,37.3,1
Lith,2010-07-08,35.0,1
Lith,2010-07-09,35.4,1
Lith,2010-07-10,38.0,1
Lith,2010-07-11,46.3,1
Lith,2010-07-12,38.0,1
Lith,2010-07-13,57.4,1
Lith,2010-07-14,46.3,1
Lith,2010-07-15,109.8,1
Lith,2010-07-16,68.2,1
Lith,2010-07-17,61.5,1
Lith,2010-07-18,68.3,1
Lith,2010-07-19,29.2,1
Lith,2010-07-20,49.4,1
Lith,2010-07-21,38.2,1
Lith,2010-07-22,34.1,1
Lith,2010-07-23,45.3,1
Lith,2010-07-24,36.5,1
Lith,2010-07-25,57.2,1
Lith,2010-07-26,43.3,1
Lith,2010-07-27,75.3,1
Lith,2010-07-28,56.4,1
Lith,2010-07-29,64.0,1
Lith,2010-07-30,49.0,1
Lith,2010-07-31,63.7,1
Lith,2010-08-01,49.1,2
Lith,2010-08-02,63.7,1
Lith,2010-08-03,58.3,1
Lith,2010-08-04,56.8,1
Lith,2010-08-05,42.8,1
Lith,2010-08-06,44.3,1
Lith,2010-08-07,51.4,1
Lith,2010-08-08,48.7,1
Lith,2010-08-09,89.8,1
Lith,2010-08-10,57.6,1
Lith,2010-08-11,63.2,1
Lith,2010-08-12,54.8,1
Lith,2010-08-13,65.4,1
Lith,2010-08-14,59.2,1
Lith,2010-08-15,104.9,1
Lith,2010-08-16,307.9,1
Lith,2010-08-17,361.3,1
Lith,2010-08-18,315.5,1
Lith,2010-08-19,211.2,1
Lith,2010-08-20,131.2,1
Lith,2010-08-21,113.0,1
Lith,2010-08-22,104.4,1
Lith,2010-08-23,168.5,1
Lith,2010-08-24,100.9,1
Lith,2010-08-25,99.7,1
Lith,2010-08-26,108.0,1
Lith,2010-08-27,180.0,1
Lith,2010-08-28,315.2,1
Lith,2010-08-29,258.6,1
Lith,2010-08-30,276.2,1
Lith,2010-08-31,301.3,1
Lith,2010-09-01,228.4,2
Lith,2010-09-02,177.9,1
Lith,2010-09-03,157.4,1
Lith,2010-09-04,123.9,1
Lith,2010-09-05,133.1,1
Lith,2010-09-06,90.5,1
Lith,2010-09-07,116.3,1
Lith,2010-09-08,131.5,1
Lith,2010-09-09,143.9,1
Lith,2010-09-10,197.4,1
Lith,2010-09-11,163.6,1
Lith,2010-09-12,129.8,1
Lith,2010-09-13,116.6,1
Lith,2010-09-14,136.8,1
Lith,2010-09-15,143.3,1
Lith,2010-09-16,170.3,1
Lith,2010-09-17,142.6,1
Lith,2010-09-18,107.4,1
Lith,2010-09-19,114.3,1
Lith,2010-09-20,129.8,1
Lith,2010-09-21,87.7,1
Lith,2010-09-22,67.6,1
Lith,2010-09-23,94.7,1
Lith,2010-09-24,98.3,1
Lith,2010-09-25,133.9,1
Lith,2010-09-26,117.0,1
Lith,2010-09-27,214.2,1
Lith,2010-09-28,171.4,1
Lith,2010-09-29,124.0,1
Lith,2010-09-30,125.9,1
Lith,2010-10-01,96.3,2
Lith,2010-10-02,236.4,1
Lith,2010-10-03,206.2,1
Lith,2010-10-04,165.1,1
Lith,2010-10-05,185.2,1
Lith,2010-10-06,163.6,1
Lith,2010-10-07,136.0,1
Lith,2010-10-08,116.8,1
Lith,2010-10-09,119.1,1
Lith,2010-10-10,131.0,1
Lith,2010-10-11,104.9,1
Lith,2010-10-12,96.0,1
Lith,2010-10-13,79.0,1
Lith,2010-10-14,81.4,1
Lith,2010-10-15,83.7,1
Lith,2010-10-16,96.9,1
Lith,2010-10-17,110.0,1
Lith,2010-10-18,135.8,1
Lith,2010-10-19,110.6,1
Lith,2010-10-20,124.7,1
Lith,2010-10-21,161.4,1
Lith,2010-10-22,118.6,1
Lith,2010-10-23,114.0,1
Lith,2010-10-24,160.5,1
Lith,2010-10-25,128.1,1
Lith,2010-10-26,68.9,1
Lith,2010-10-27,87.4,1
Lith,2010-10-28,143.3,1
Lith,2010-10-29,107.1,1
Lith,2010-10-30,101.0,1
Lith,2010-10-31,131.1,1
Lith,2010-11-01,136.8,2
Lith,2010-11-02,141.4,1
Lith,2010-11-03,64.9,1
Lith,2010-11-04,123.7,1
Lith,2010-11-05,99.8,1
Lith,2010-11-06,130.1,1
Lith,2010-11-07,138.6,1
Lith,2010-11-08,200.6,1
Lith,2010-11-09,187.5,1
Lith,2010-11-10,312.6,1
Lith,2010-11-11,370.4,1
Lith,2010-11-12,463.2,1
Lith,2010-11-13,647.5,1
Lith,2010-11-14,868.9,1
Lith,2010-11-15,1168.7,1
Lith,2010-11-16,1425.3,1
Lith,2010-11-17,1443.1,1
Lith,2010-11-18,1224.5,1
Lith,2010-11-19,840.6,1
Lith,2010-11-20,566.7,1
Lith,2010-11-21,481.2,1
Lith,2010-11-22,468.2,1
Lith,2010-11-23,441.8,1
Lith,2010-11-24,364.5,1
Lith,2010-11-25,325.4,1
Lith,2010-11-26,303.5,1
Lith,2010-11-27,291.5,1
Lith,2010-11-28,272.8,1
Lith,2010-11-29,275.0,1
Lith,2010-11-30,225.2,1
Lith,2010-12-01,239.0,2
Lith,2010-12-02,243.5,1
Lith,2010-12-03,221.6,1
Lith,2010-12-04,216.2,1
Lith,2010-12-05,255.4,1
Lith,2010-12-06,321.5,1
Lith,2010-12-07,249.6,1
Lith,2010-12-08,232.7,1
Lith,2010-12-09,212.3,1
Lith,2010-12-10,274.0,1
Lith,2010-12-11,321.0,1
Lith,2010-12-12,417.9,1
Lith,2010-12-13,548.2,1
Lith,2010-12-14,524.9,1
Lith,2010-12-15,498.3,1
Lith,2010-12-16,510.3,1
Lith,2010-12-17,528.5,1
Lith,2010-12-18,501.2,1
Lith,2010-12-19,438.7,1
Lith,2010-12-20,394.7,1
Lith,2010-12-21,379.5,1
Lith,2010-12-22,361.7,1
Lith,2010-12-23,398.0,1
Lith,2010-12-24,442.2,1
Lith,2010-12-25,529.1,1
Lith,2010-12-26,565.8,1
Lith,2010-12-27,560.4,1
Lith,2010-12-28,508.8,1
Lith,2010-12-29,541.8,1
Lith,2010-12-30,540.3,1
Lith,2010-12-31,586.5,1
Lith,2011-01-01,590.4,1
Lith,2011-01-02,598.1,1
Lith,2011-01-03,572.5,1
Lith,2011-01-04,481.4,1
Lith,2011-01-05,450.1,1
Lith,2011-01-06,453.1,1
Lith,2011-01-07,678.4,1
Lith,2011-01-08,1036.4,1
Lith,2011-01-09,1410.7,1
Lith,2011-01-10,1659.8,1
Lith,2011-01-11,1899.5,1
Lith,2011-01-12,2069.1,1
Lith,2011-01-13,2008.4,1
Lith,2011-01-14,1861.0,1
Lith,2011-01-15,1759.5,1
Lith,2011-01-16,1782.4,1
Lith,2011-01-17,1804.3,1
Lith,2011-01-18,1742.4,1
Lith,2011-01-19,1565.1,1
Lith,2011-01-20,1321.7,1
Lith,2011-01-21,1098.3,1
Lith,2011-01-22,939.7,1
Lith,2011-01-23,804.1,1
Lith,2011-01-24,777.3,1
Lith,2011-01-25,703.1,1
Lith,2011-01-26,688.1,1
Lith,2011-01-27,690.7,1
Lith,2011-01-28,689.1,1
Lith,2011-01-29,614.5,1
Lith,2011-01-30,568.3,1
Lith,2011-01-31,516.7,1
Lith,2011-02-01,485.9,2
Lith,2011-02-02,443.3,1
Lith,2011-02-03,418.5,1
Lith,2011-02-04,470.7,1
Lith,2011-02-05,520.1,1
Lith,2011-02-06,488.9,1
Lith,2011-02-07,442.8,1
Lith,2011-02-08,363.8,1
Lith,2011-02-09,372.1,1
Lith,2011-02-10,347.5,1
Lith,2011-02-11,382.3,1
Lith,2011-02-12,468.7,1
Lith,2011-02-13,441.0,1
Lith,2011-02-14,403.8,1
Lith,2011-02-15,402.4,1
Lith,2011-02-16,459.8,1
Lith,2011-02-17,350.2,1
Lith,2011-02-18,221.4,1
Lith,2011-02-19,358.1,1
Lith,2011-02-20,292.3,1
Lith,2011-02-21,278.1,1
Lith,2011-02-22,328.3,1
Lith,2011-02-23,318.0,1
Lith,2011-02-24,308.8,1
Lith,2011-02-25,360.3,1
Lith,2011-02-26,304.5,1
Lith,2011-02-27,427.2,1
Lith,2011-02-28,405.9,1
Lith,2011-03-01,395.1,2
Lith,2011-03-02,369.9,1
Lith,2011-03-03,333.7,1
Lith,2011-03-04,323.7,1
Lith,2011-03-05,303.3,1
Lith,2011-03-06,285.9,1
Lith,2011-03-07,285.6,1
Lith,2011-03-08,247.8,1
Lith,2011-03-09,263.5,1
Lith,2011-03-10,256.1,1
Lith,2011-03-11,232.4,1
Lith,2011-03-12,219.9,1
Lith,2011-03-13,232.6,1
Lith,2011-03-14,224.5,1
Lith,2011-03-15,246.6,1
Lith,2011-03-16,196.7,1
Lith,2011-03-17,207.3,1
Lith,2011-03-18,175.5,1
Lith,2011-03-19,211.5,1
Lith,2011-03-20,219.2,1
Lith,2011-03-21,218.6,1
Lith,2011-03-22,189.7,1
Lith,2011-03-23,170.7,1
Lith,2011-03-24,152.4,1
Lith,2011-03-25,162.9,1
Lith,2011-03-26,165.8,1
Lith,2011-03-27,159.4,1
Lith,2011-03-28,177.5,1
Lith,2011-03-29,130.1,1
Lith,2011-03-30,159.6,1
Lith,2011-03-31,156.1,1
Lith,2011-04-01,168.6,2
Lith,2011-04-02,151.3,1
Lith,2011-04-03,166.1,1
Lith,2011-04-04,203.3,1
Lith,2011-04-05,146.1,1
Lith,2011-04-06,173.7,1
Lith,2011-04-07,142.3,1
Lith,2011-04-08,157.9,1
Lith,2011-04-09,149.1,1
Lith,2011-04-10,97.8,1
Lith,2011-04-11,157.4,1
Lith,2011-04-12,132.7,1
Lith,2011-04-13,105.0,1
Lith,2011-04-14,101.1,1
Lith,2011-04-15,127.6,1
Lith,2011-04-16,91.5,1
Lith,2011-04-17,106.1,1
Lith,2011-04-18,117.4,1
Lith,2011-04-19,86.8,1
Lith,2011-04-20,100.6,1
Lith,2011-04-21,97.5,1
Lith,2011-04-22,91.7,1
Lith,2011-04-23,64.5,1
Lith,2011-04-24,90.4,1
Lith,2011-04-25,109.5,1
Lith,2011-04-26,62.7,1
Lith,2011-04-27,60.7,1
Lith,2011-04-28,63.7,1
Lith,2011-04-29,95.6,1
Lith,2011-04-30,86.2,1
Lith,2011-05-01,79.3,2
Lith,2011-05-02,73.3,1
Lith,2011-05-03,73.3,1
Lith,2011-05-04,62.7,1
Lith,2011-05-05,74.4,1
Lith,2011-05-06,46.7,1
Lith,2011-05-07,59.7,1
Lith,2011-05-08,62.6,1
Lith,2011-05-09,64.4,1
Lith,2011-05-10,64.7,1
Lith,2011-05-11,60.5,1
Lith,2011-05-12,74.7,1
Lith,2011-05-13,47.4,1
Lith,2011-05-14,52.1,1
Lith,2011-05-15,53.4,1
Lith,2011-05-16,49.7,1
Lith,2011-05-17,68.6,1
Lith,2011-05-18,58.0,1
Lith,2011-05-19,44.6,1
Lith,2011-05-20,49.8,1
Lith,2011-05-21,43.2,1
Lith,2011-05-22,49.4,1
Lith,2011-05-23,40.1,1
Lith,2011-05-24,56.2,1
Lith,2011-05-25,42.0,1
Lith,2011-05-26,32.8,1
Lith,2011-05-27,44.3,1
Lith,2011-05-28,46.2,1
Lith,2011-05-29,41.3,1
Lith,2011-05-30,33.3,1
Lith,2011-05-31,47.7,1
Lith,2011-06-01,34.6,2
Lith,2011-06-02,44.2,1
Lith,2011-06-03,44.4,1
Lith,2011-06-04,29.5,1
Lith,2011-06-05,44.2,1
Lith,2011-06-06,63.5,1
Lith,2011-06-07,88.3,1
Lith,2011-06-08,120.9,1
Lith,2011-06-09,75.6,1
Lith,2011-06-10,35.1,1
Lith,2011-06-11,74.7,1
Lith,2011-06-12,70.7,1
Lith,2011-06-13,78.7,1
Lith,2011-06-14,69.3,1
Lith,2011-06-15,57.6,1
Lith,2011-06-16,55.8,1
Lith,2011-06-17,49.1,1
Lith,2011-06-18,68.7,1
Lith,2011-06-19,74.6,1
Lith,2011-06-20,65.3,1
Lith,2011-06-21,76.1,1
Lith,2011-06-22,80.4,1
Lith,2011-06-23,69.5,1
Lith,2011-06-24,85.4,1
Lith,2011-06-25,85.6,1
Lith,2011-06-26,82.7,1
Lith,2011-06-27,80.5,1
Lith,2011-06-28,63.4,1
Lith,2011-06-29,92.8,1
Lith,2011-06-30,92.4,1
Lith,2011-07-01,80.5,2
Lith,2011-07-02,47.3,1
Lith,2011-07-03,57.2,1
Lith,2011-07-04,53.1,1
Lith,2011-07-05,69.5,1
Lith,2011-07-06,52.9,1
Lith,2011-07-07,47.6,1
Lith,2011-07-08,36.2,1
Lith,2011-07-09,38.7,1
Lith,2011-07-10,55.1,1
Lith,2011-07-11,33.1,1
Lith,2011-07-12,48.0,1
Lith,2011-07-13,51.7,1
Lith,2011-07-14,64.4,1
Lith,2011-07-15,70.1,1
Lith,2011-07-16,43.9,1
Lith,2011-07-17,62.1,1
Lith,2011-07-18,70.5,1
Lith,2011-07-19,54.5,1
Lith,2011-07-20,47.1,1
Lith,2011-07-21,62.4,1
Lith,2011-07-22,54.0,1
Lith,2011-07-23,73.6,1
Lith,2011-07-24,95.2,1
Lith,2011-07-25,88.3,1
Lith,2011-07-26,82.5,1
Lith,2011-07-27,50.7,1
Lith,2011-07-28,99.1,1
Lith,2011-07-29,72.4,1
Lith,2011-07-30,68.4,1
Lith,2011-07-31,44.9,1
Lith,2011-08-01,71.1,2
Lith,2011-08-02,63.9,1
Lith,2011-08-03,51.6,1
Lith,2011-08-04,62.9,1
Lith,2011-08-05,61.6,1
Lith,2011-08-06,50.1,1
Lith,2011-08-07,76.8,1
Lith,2011-08-08,90.2,1
Lith,2011-08-09,93.3,1
Lith,2011-08-10,131.0,1
Lith,2011-08-11,80.9,1
Lith,2011-08-12,62.0,1
Lith,2011-08-13,57.4,1
Lith,2011-08-14,107.2,1
Lith,2011-08-15,217.0,1
Lith,2011-08-16,106.0,1
Lith,2011-08-17,79.3,1
Lith,2011-08-18,75.6,1
Lith,2011-08-19,154.9,1
Lith,2011-08-20,146.3,1
Lith,2011-08-21,115.3,1
Lith,2011-08-22,102.8,1
Lith,2011-08-23,162.0,1
Lith,2011-08-24,149.8,1
Lith,2011-08-25,88.9,1
Lith,2011-08-26,80.2,1
Lith,2011-08-27,118.3,1
Lith,2011-08-28,97.9,1
Lith,2011-08-29,118.5,1
Lith,2011-08-30,89.3,1
Lith,2011-08-31,61.7,1
Lith,2011-09-01,81.7,2
Lith,2011-09-02,66.5,1
Lith,2011-09-03,60.8,1
Lith,2011-09-04,51.6,1
Lith,2011-09-05,115.5,1
Lith,2011-09-06,78.3,1
Lith,2011-09-07,64.0,1
Lith,2011-09-08,97.5,1
Lith,2011-09-09,88.0,1
Lith,2011-09-10,85.1,1
Lith,2011-09-11,102.0,1
Lith,2011-09-12,89.6,1
Lith,2011-09-13,80.5,1
Lith,2011-09-14,53.2,1
Lith,2011-09-15,60.2,1
Lith,2011-09-16,62.7,1
Lith,2011-09-17,58.3,1
Lith,2011-09-18,57.8,1
Lith,2011-09-19,77.0,1
Lith,2011-09-20,56.1,1
Lith,2011-09-21,74.9,1
