jaar;watertype;seizoen;bedrijfstype;hoofdgrondsoortregio;jaartot_gem;std;component;symbool;eenheid;p10;p25;p50;p75;p90;perc_dg;aantal_bedrijven;volgnummer_c;volgnummer_h;mark_ab;component_naam;mark_dg;dg;aantal_bedrijfstype;in_tabel;in_trendgrafiek;in_jaargrafiek;versie;meetnet
2003;slootwater;winter;alle;klei;0.41;0.45;Chroom;(Cr);µg/l;0;0;0.42;0.6;0.79;68;38;95;25;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2004;slootwater;winter;alle;klei;0.39;0.28;Chroom;(Cr);µg/l;0.2;0.23;0.33;0.49;0.71;77;30;95;25;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2005;slootwater;winter;alle;klei;0.09;0.33;Chroom;(Cr);µg/l;0;0;0;0;0.14;93;54;95;25;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2006;slootwater;winter;alle;klei;0.14;0.36;Chroom;(Cr);µg/l;0;0;0;0.06;0.42;89;56;95;25;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2007;slootwater;winter;alle;klei;0.16;0.36;Chroom;(Cr);µg/l;-0.1;0;0;0.33;0.62;77;91;95;25;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2008;slootwater;winter;alle;klei;0.08;0.36;Chroom;(Cr);µg/l;-0.27;0;0;0;0.33;88;89;95;25;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2009;slootwater;winter;alle;klei;0.04;0.32;Chroom;(Cr);µg/l;-0.25;-0.08;0;0.12;0.47;87;92;95;25;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2010;slootwater;winter;alle;klei;0.34;0.33;Chroom;(Cr);µg/l;0.1;0.19;0.24;0.34;0.61;82;96;95;25;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2011;slootwater;winter;alle;klei;0.33;0.25;Chroom;(Cr);µg/l;0.12;0.18;0.26;0.43;0.65;77;93;95;25;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2012;slootwater;winter;alle;klei;0.37;0.22;Chroom;(Cr);µg/l;0.2;0.24;0.3;0.43;0.63;79;95;95;25;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2013;slootwater;winter;alle;klei;0.46;0.27;Chroom;(Cr);µg/l;0.24;0.3;0.38;0.54;0.7;70;100;95;25;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2014;slootwater;winter;alle;klei;0.36;0.3;Chroom;(Cr);µg/l;0.15;0.2;0.25;0.43;0.7;77;95;95;25;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2015;slootwater;winter;alle;klei;0.33;0.26;Chroom;(Cr);µg/l;0.13;0.17;0.24;0.39;0.62;82;91;95;25;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2016;slootwater;winter;alle;klei;0.35;0.31;Chroom;(Cr);µg/l;0.12;0.18;0.26;0.46;0.63;75;91;95;25;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2017;slootwater;winter;alle;klei;0.28;0.24;Chroom;(Cr);µg/l;0.1;0.14;0.2;0.33;0.57;86;92;95;25;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2018;slootwater;winter;alle;klei;0.34;0.3;Chroom;(Cr);µg/l;0.13;0.16;0.25;0.4;0.69;80;92;95;25;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2019;slootwater;winter;alle;klei;0.29;0.2;Chroom;(Cr);µg/l;0.1;0.16;0.26;0.38;0.45;92;92;95;25;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2020;slootwater;winter;alle;klei;0.31;0.24;Chroom;(Cr);µg/l;0.12;0.16;0.25;0.4;0.54;85;97;95;25;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2021;slootwater;winter;alle;klei;0.23;0.23;Chroom;(Cr);µg/l;0.04;0.07;0.17;0.31;0.51;88;97;95;25;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2022;slootwater;winter;alle;klei;0.27;0.27;Chroom;(Cr);µg/l;0.06;0.11;0.18;0.32;0.57;84;100;95;25;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2023;slootwater;winter;alle;klei;0.18;0.24;Chroom;(Cr);µg/l;-0.05;0.03;0.11;0.26;0.45;93;95;95;25;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2024;slootwater;winter;alle;klei;0.13;0.28;Chroom;(Cr);µg/l;-0.11;-0.06;0.05;0.21;0.52;87;98;95;25;;Chroom (Cr);*;0.5;3;1;1;1;17-okt-25;basismeetnet
2003;slootwater;winter;alle;klei;0.11;0.25;IJzer;(Fe);mg/l;0;0.01;0.03;0.08;0.27;54;46;100;25;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2004;slootwater;winter;alle;klei;0.09;0.23;IJzer;(Fe);mg/l;0;0;0;0.05;0.24;76;66;100;25;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2005;slootwater;winter;alle;klei;0.2;0.56;IJzer;(Fe);mg/l;0;0;0;0.1;0.42;70;54;100;25;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2006;slootwater;winter;alle;klei;0.13;0.32;IJzer;(Fe);mg/l;0;0;0;0.1;0.33;70;56;100;25;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2007;slootwater;winter;alle;klei;0.1;0.45;IJzer;(Fe);mg/l;-0.1;-0.05;-0.03;0.09;0.29;65;91;100;25;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2008;slootwater;winter;alle;klei;0.16;0.77;IJzer;(Fe);mg/l;-0.14;-0.08;-0.03;0.1;0.44;66;89;100;25;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2009;slootwater;winter;alle;klei;0.22;0.49;IJzer;(Fe);mg/l;-0.03;0;0.04;0.19;0.57;57;92;100;25;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2010;slootwater;winter;alle;klei;0.28;0.61;IJzer;(Fe);mg/l;0.03;0.04;0.06;0.25;0.61;47;96;100;25;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2011;slootwater;winter;alle;klei;0.32;1.1;IJzer;(Fe);mg/l;0.02;0.03;0.06;0.19;0.55;41;93;100;25;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2012;slootwater;winter;alle;klei;0.19;0.4;IJzer;(Fe);mg/l;0.02;0.02;0.04;0.12;0.44;49;95;100;25;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2013;slootwater;winter;alle;klei;0.32;0.93;IJzer;(Fe);mg/l;0.02;0.03;0.06;0.2;0.76;35;100;100;25;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2014;slootwater;winter;alle;klei;0.36;1;IJzer;(Fe);mg/l;0.02;0.02;0.05;0.26;1;46;95;100;25;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2015;slootwater;winter;alle;klei;0.33;1.1;IJzer;(Fe);mg/l;0.02;0.02;0.03;0.09;0.53;57;91;100;25;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2016;slootwater;winter;alle;klei;0.24;0.62;IJzer;(Fe);mg/l;0.02;0.03;0.05;0.12;0.43;44;91;100;25;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2017;slootwater;winter;alle;klei;0.27;0.94;IJzer;(Fe);mg/l;0.02;0.02;0.05;0.12;0.68;46;92;100;25;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2018;slootwater;winter;alle;klei;0.3;1.1;IJzer;(Fe);mg/l;0.02;0.03;0.06;0.19;0.4;37;92;100;25;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2019;slootwater;winter;alle;klei;0.36;2.1;IJzer;(Fe);mg/l;0.02;0.03;0.05;0.12;0.42;41;92;100;25;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2020;slootwater;winter;alle;klei;0.27;0.64;IJzer;(Fe);mg/l;0.03;0.03;0.06;0.17;0.48;36;97;100;25;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2021;slootwater;winter;alle;klei;0.22;0.66;IJzer;(Fe);mg/l;0.02;0.03;0.06;0.13;0.34;40;97;100;25;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2022;slootwater;winter;alle;klei;0.33;0.71;IJzer;(Fe);mg/l;0.02;0.04;0.06;0.21;0.7;38;100;100;25;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2023;slootwater;winter;alle;klei;0.26;0.52;IJzer;(Fe);mg/l;0.03;0.04;0.07;0.16;0.49;28;95;100;25;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2024;slootwater;winter;alle;klei;0.2;0.29;IJzer;(Fe);mg/l;0.03;0.04;0.07;0.25;0.45;35;98;100;25;;IJzer (Fe);;0.05;3;1;1;1;17-okt-25;basismeetnet
2003;slootwater;winter;alle;klei;18;16;Kalium;(K);mg/l;4.2;7.8;15;21;44;0;46;45;25;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2004;slootwater;winter;alle;klei;14;13;Kalium;(K);mg/l;4;7.4;12;15;22;0;66;45;25;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2005;slootwater;winter;alle;klei;13;8.7;Kalium;(K);mg/l;3.6;7.2;11;17;26;0;54;45;25;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2006;slootwater;winter;alle;klei;13;8.4;Kalium;(K);mg/l;4;7.1;12;18;28;0;56;45;25;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2007;slootwater;winter;alle;klei;12;8.4;Kalium;(K);mg/l;3.7;5.5;10;15;23;0;91;45;25;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2008;slootwater;winter;alle;klei;13;9.4;Kalium;(K);mg/l;3.6;6.5;11;18;22;0;89;45;25;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2009;slootwater;winter;alle;klei;13;11;Kalium;(K);mg/l;3.5;6.4;11;16;21;0;92;45;25;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2010;slootwater;winter;alle;klei;13;9.4;Kalium;(K);mg/l;3.3;6.9;11;17;22;0;96;45;25;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2011;slootwater;winter;alle;klei;13;9;Kalium;(K);mg/l;3.2;7.3;11;16;22;0;93;45;25;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2012;slootwater;winter;alle;klei;12;9.3;Kalium;(K);mg/l;3.9;6.4;11;15;22;0;95;45;25;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2013;slootwater;winter;alle;klei;12;8.5;Kalium;(K);mg/l;3.6;6.7;11;14;23;0;100;45;25;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2014;slootwater;winter;alle;klei;12;8.1;Kalium;(K);mg/l;3.1;6.2;10;14;21;0;95;45;25;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2015;slootwater;winter;alle;klei;12;7.7;Kalium;(K);mg/l;4.4;6.4;9.9;15;20;0;91;45;25;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2016;slootwater;winter;alle;klei;11;7.3;Kalium;(K);mg/l;3.7;5.8;9;14;19;0;91;45;25;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2017;slootwater;winter;alle;klei;12;7.5;Kalium;(K);mg/l;4.7;6.5;11;15;21;0;92;45;25;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2018;slootwater;winter;alle;klei;11;7.1;Kalium;(K);mg/l;4.3;6.2;10;14;21;0;92;45;25;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2019;slootwater;winter;alle;klei;13;8.8;Kalium;(K);mg/l;4;6.5;11;17;25;0;92;45;25;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2020;slootwater;winter;alle;klei;12;7.8;Kalium;(K);mg/l;3.7;5.9;10;15;20;0;97;45;25;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2021;slootwater;winter;alle;klei;12;8.6;Kalium;(K);mg/l;3.6;6.6;9.8;15;24;0;97;45;25;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2022;slootwater;winter;alle;klei;12;7.5;Kalium;(K);mg/l;4.1;7.1;10;16;24;0;100;45;25;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2023;slootwater;winter;alle;klei;13;9.5;Kalium;(K);mg/l;4.2;6.4;10;17;24;0;95;45;25;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2024;slootwater;winter;alle;klei;11;8.3;Kalium;(K);mg/l;3.9;6;9;14;19;0;98;45;25;;Kalium (K);;0.1;3;1;1;1;17-okt-25;basismeetnet
2003;slootwater;winter;alle;klei;1.9;1.6;Koper;(Cu);µg/l;0.9;1;1.4;2.1;3.4;5.3;38;105;25;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2004;slootwater;winter;alle;klei;2.4;1.3;Koper;(Cu);µg/l;1.3;1.6;1.8;2.9;3.9;0;30;105;25;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2005;slootwater;winter;alle;klei;2;1.2;Koper;(Cu);µg/l;0.85;1.2;1.7;2.4;3.6;5.6;54;105;25;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2006;slootwater;winter;alle;klei;1.9;1.1;Koper;(Cu);µg/l;0.43;1.3;1.7;2.6;3.1;11;56;105;25;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2007;slootwater;winter;alle;klei;2.3;1.2;Koper;(Cu);µg/l;1.1;1.5;2.1;3.2;3.7;2.2;91;105;25;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2008;slootwater;winter;alle;klei;1.7;0.94;Koper;(Cu);µg/l;0.8;1.1;1.4;2.2;2.8;5.6;89;105;25;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2009;slootwater;winter;alle;klei;1.9;1.1;Koper;(Cu);µg/l;0.94;1.2;1.7;2.2;3;1.1;92;105;25;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2010;slootwater;winter;alle;klei;2.4;1.9;Koper;(Cu);µg/l;1.2;1.5;2;2.8;3.4;0;96;105;25;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2011;slootwater;winter;alle;klei;1.9;1.3;Koper;(Cu);µg/l;0.98;1.2;1.6;2.1;2.6;0;93;105;25;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2012;slootwater;winter;alle;klei;1.9;1.1;Koper;(Cu);µg/l;0.97;1.3;1.7;2.2;2.8;1.1;95;105;25;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2013;slootwater;winter;alle;klei;1.8;0.94;Koper;(Cu);µg/l;0.85;1.1;1.7;2.3;2.8;1;100;105;25;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2014;slootwater;winter;alle;klei;1.9;0.97;Koper;(Cu);µg/l;0.97;1.2;1.7;2.2;3.3;3.2;95;105;25;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2015;slootwater;winter;alle;klei;1.9;0.98;Koper;(Cu);µg/l;1;1.3;1.8;2.3;3;1.1;91;105;25;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2016;slootwater;winter;alle;klei;2;0.97;Koper;(Cu);µg/l;0.83;1.4;1.9;2.4;3.2;1.1;91;105;25;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2017;slootwater;winter;alle;klei;2;1.3;Koper;(Cu);µg/l;0.79;1.2;1.7;2.3;3.4;0;92;105;25;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2018;slootwater;winter;alle;klei;2.1;1.4;Koper;(Cu);µg/l;0.91;1.3;1.9;2.5;3.4;1.1;92;105;25;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2019;slootwater;winter;alle;klei;2.3;1.2;Koper;(Cu);µg/l;1.2;1.5;2;2.6;3.3;0;92;105;25;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2020;slootwater;winter;alle;klei;2.2;1.2;Koper;(Cu);µg/l;1;1.3;2.1;2.6;3.5;1;97;105;25;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2021;slootwater;winter;alle;klei;1.8;1.1;Koper;(Cu);µg/l;0.76;0.99;1.7;2.3;2.9;2.1;97;105;25;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2022;slootwater;winter;alle;klei;1.6;1;Koper;(Cu);µg/l;0.74;0.95;1.4;2.2;2.9;1;100;105;25;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2023;slootwater;winter;alle;klei;1.8;1.1;Koper;(Cu);µg/l;0.77;1.1;1.7;2.3;3;3.2;95;105;25;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2024;slootwater;winter;alle;klei;2.2;1.7;Koper;(Cu);µg/l;0.84;1.3;1.9;2.6;3.3;2;98;105;25;;Koper (Cu);;0.5;3;1;1;1;17-okt-25;basismeetnet
2003;slootwater;winter;alle;klei;0.23;0.39;Lood;(Pb);µg/l;0;0;0;0.29;0.73;68;38;110;25;;Lood (Pb);;0.2;3;1;1;1;17-okt-25;basismeetnet
2004;slootwater;winter;alle;klei;0.07;0.14;Lood;(Pb);µg/l;0;0;0;0.1;0.21;87;30;110;25;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2005;slootwater;winter;alle;klei;0.09;0.22;Lood;(Pb);µg/l;0;0;0;0.05;0.24;89;54;110;25;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2006;slootwater;winter;alle;klei;0.08;0.19;Lood;(Pb);µg/l;0;0;0;0.03;0.28;88;56;110;25;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2007;slootwater;winter;alle;klei;0.08;0.16;Lood;(Pb);µg/l;0;0;0.03;0.08;0.2;86;91;110;25;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2008;slootwater;winter;alle;klei;0.05;0.1;Lood;(Pb);µg/l;0;0;0.01;0.05;0.11;92;89;110;25;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2009;slootwater;winter;alle;klei;0.04;0.08;Lood;(Pb);µg/l;0;0;0.01;0.05;0.1;93;92;110;25;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2010;slootwater;winter;alle;klei;0.07;0.17;Lood;(Pb);µg/l;0;0;0.03;0.07;0.16;92;96;110;25;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2011;slootwater;winter;alle;klei;0.04;0.07;Lood;(Pb);µg/l;0;0;0.01;0.05;0.09;95;93;110;25;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2012;slootwater;winter;alle;klei;0.04;0.08;Lood;(Pb);µg/l;0;0;0.02;0.05;0.11;95;95;110;25;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2013;slootwater;winter;alle;klei;0.05;0.12;Lood;(Pb);µg/l;0;0;0.01;0.05;0.12;91;100;110;25;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2014;slootwater;winter;alle;klei;0.06;0.15;Lood;(Pb);µg/l;0;0;0.01;0.05;0.16;91;95;110;25;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2015;slootwater;winter;alle;klei;0.06;0.24;Lood;(Pb);µg/l;0;0;0;0.05;0.12;93;91;110;25;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2016;slootwater;winter;alle;klei;0.06;0.13;Lood;(Pb);µg/l;0;0;0.01;0.05;0.17;88;91;110;25;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2017;slootwater;winter;alle;klei;0.05;0.22;Lood;(Pb);µg/l;0;0;0;0.05;0.1;97;92;110;25;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2018;slootwater;winter;alle;klei;0.09;0.21;Lood;(Pb);µg/l;0.01;0.01;0.03;0.07;0.18;88;92;110;25;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2019;slootwater;winter;alle;klei;0.07;0.22;Lood;(Pb);µg/l;0.01;0.02;0.03;0.06;0.1;96;92;110;25;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2020;slootwater;winter;alle;klei;0.07;0.18;Lood;(Pb);µg/l;0.01;0.01;0.03;0.05;0.1;94;97;110;25;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2021;slootwater;winter;alle;klei;0.06;0.17;Lood;(Pb);µg/l;0;0;0.02;0.05;0.14;93;97;110;25;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2022;slootwater;winter;alle;klei;0.05;0.11;Lood;(Pb);µg/l;-0.01;0;0.01;0.04;0.12;94;100;110;25;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2023;slootwater;winter;alle;klei;0.06;0.11;Lood;(Pb);µg/l;0;0.01;0.02;0.05;0.11;94;95;110;25;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2024;slootwater;winter;alle;klei;0.06;0.13;Lood;(Pb);µg/l;0;0;0.02;0.05;0.15;94;98;110;25;;Lood (Pb);*;0.2;3;1;1;1;17-okt-25;basismeetnet
2003;slootwater;winter;alle;klei;56;62;Magnesium;(Mg);mg/l;12;19;31;58;144;0;46;50;25;;Magnesium (Mg);;0.05;3;1;1;1;17-okt-25;basismeetnet
2004;slootwater;winter;alle;klei;47;61;Magnesium;(Mg);mg/l;15;19;29;40;81;0;66;50;25;;Magnesium (Mg);;0.05;3;1;1;1;17-okt-25;basismeetnet
2005;slootwater;winter;alle;klei;39;40;Magnesium;(Mg);mg/l;15;20;28;40;61;0;54;50;25;;Magnesium (Mg);;0.05;3;1;1;1;17-okt-25;basismeetnet
2006;slootwater;winter;alle;klei;37;38;Magnesium;(Mg);mg/l;15;18;27;38;56;0;56;50;25;;Magnesium (Mg);;0.05;3;1;1;1;17-okt-25;basismeetnet
2007;slootwater;winter;alle;klei;33;37;Magnesium;(Mg);mg/l;14;17;24;32;48;0;91;50;25;;Magnesium (Mg);;0.05;3;1;1;1;17-okt-25;basismeetnet
2008;slootwater;winter;alle;klei;34;34;Magnesium;(Mg);mg/l;12;17;23;40;54;0;89;50;25;;Magnesium (Mg);;0.05;3;1;1;1;17-okt-25;basismeetnet
2009;slootwater;winter;alle;klei;33;33;Magnesium;(Mg);mg/l;12;15;24;36;58;0;92;50;25;;Magnesium (Mg);;0.05;3;1;1;1;17-okt-25;basismeetnet
2010;slootwater;winter;alle;klei;35;40;Magnesium;(Mg);mg/l;11;14;25;39;59;0;96;50;25;;Magnesium (Mg);;0.05;3;1;1;1;17-okt-25;basismeetnet
2011;slootwater;winter;alle;klei;34;32;Magnesium;(Mg);mg/l;12;15;26;41;62;0;93;50;25;;Magnesium (Mg);;0.05;3;1;1;1;17-okt-25;basismeetnet
2012;slootwater;winter;alle;klei;31;32;Magnesium;(Mg);mg/l;10;12;21;34;55;0;95;50;25;;Magnesium (Mg);;0.05;3;1;1;1;17-okt-25;basismeetnet
2013;slootwater;winter;alle;klei;31;28;Magnesium;(Mg);mg/l;10;14;26;38;55;0;100;50;25;;Magnesium (Mg);;0.05;3;1;1;1;17-okt-25;basismeetnet
2014;slootwater;winter;alle;klei;29;29;Magnesium;(Mg);mg/l;11;14;23;33;52;0;95;50;25;;Magnesium (Mg);;0.05;3;1;1;1;17-okt-25;basismeetnet
2015;slootwater;winter;alle;klei;31;31;Magnesium;(Mg);mg/l;10;13;23;37;60;0;91;50;25;;Magnesium (Mg);;0.05;3;1;1;1;17-okt-25;basismeetnet
2016;slootwater;winter;alle;klei;28;28;Magnesium;(Mg);mg/l;9.2;12;20;36;52;0;91;50;25;;Magnesium (Mg);;0.05;3;1;1;1;17-okt-25;basismeetnet
2017;slootwater;winter;alle;klei;33;29;Magnesium;(Mg);mg/l;9.2;14;24;41;61;0;92;50;25;;Magnesium (Mg);;0.05;3;1;1;1;17-okt-25;basismeetnet
2018;slootwater;winter;alle;klei;31;26;Magnesium;(Mg);mg/l;11;14;23;41;65;0;92;50;25;;Magnesium (Mg);;0.05;3;1;1;1;17-okt-25;basismeetnet
2019;slootwater;winter;alle;klei;38;34;Magnesium;(Mg);mg/l;11;16;31;47;74;0;92;50;25;;Magnesium (Mg);;0.05;3;1;1;1;17-okt-25;basismeetnet
2020;slootwater;winter;alle;klei;34;29;Magnesium;(Mg);mg/l;9.1;16;28;40;57;0;97;50;25;;Magnesium (Mg);;0.05;3;1;1;1;17-okt-25;basismeetnet
2021;slootwater;winter;alle;klei;34;29;Magnesium;(Mg);mg/l;11;16;26;41;57;0;97;50;25;;Magnesium (Mg);;0.05;3;1;1;1;17-okt-25;basismeetnet
2022;slootwater;winter;alle;klei;32;23;Magnesium;(Mg);mg/l;10;15;28;38;57;0;100;50;25;;Magnesium (Mg);;0.05;3;1;1;1;17-okt-25;basismeetnet
2023;slootwater;winter;alle;klei;33;28;Magnesium;(Mg);mg/l;10;15;26;39;65;0;95;50;25;;Magnesium (Mg);;0.05;3;1;1;1;17-okt-25;basismeetnet
2024;slootwater;winter;alle;klei;26;24;Magnesium;(Mg);mg/l;10;12;21;30;43;0;98;50;25;;Magnesium (Mg);;0.05;3;1;1;1;17-okt-25;basismeetnet
2003;slootwater;winter;alle;klei;0.39;0.57;Mangaan;(Mn);mg/l;0.09;0.13;0.2;0.42;0.61;0;37;115;25;;Mangaan (Mn);;0.004;3;1;1;1;17-okt-25;basismeetnet
2004;slootwater;winter;alle;klei;0.3;0.36;Mangaan;(Mn);mg/l;0.07;0.11;0.2;0.28;0.6;0;27;115;25;;Mangaan (Mn);;0.004;3;1;1;1;17-okt-25;basismeetnet
2005;slootwater;winter;alle;klei;0.44;0.31;Mangaan;(Mn);mg/l;0.11;0.2;0.32;0.64;0.87;0;48;115;25;;Mangaan (Mn);;0.004;3;1;1;1;17-okt-25;basismeetnet
2006;slootwater;winter;alle;klei;0.36;0.27;Mangaan;(Mn);mg/l;0.07;0.16;0.27;0.56;0.86;0;51;115;25;;Mangaan (Mn);;0.004;3;1;1;1;17-okt-25;basismeetnet
2007;slootwater;winter;alle;klei;0.34;0.32;Mangaan;(Mn);mg/l;0.06;0.11;0.21;0.52;0.78;0;91;115;25;;Mangaan (Mn);;0.004;3;1;1;1;17-okt-25;basismeetnet
2008;slootwater;winter;alle;klei;0.42;0.37;Mangaan;(Mn);mg/l;0.06;0.12;0.28;0.62;1.1;0;89;115;25;;Mangaan (Mn);;0.004;3;1;1;1;17-okt-25;basismeetnet
